,Unnamed: 0,Title,Desc,Type,BodyPart,Equipment,Level,Rating,RatingDesc,cluster
1330,1330,Stiff-Legged Dumbbell Deadlift,"The dumbbell stiff-legged deadlift targets the hamstrings, glutes, low and upper back, as well as the core. The purpose of the stiff-legged, as opposed to Romanian deadlift with slightly bent knees, is to engage the hamstrings and low back to an even greater degree.",4,8,Dumbbell,2,8.8,Average,2
1331,1331,Vertical Swing,,2,8,Dumbbell,0,7.5,Average,2
1332,1332,Dumbbell Fix Dumbbell Swing,,4,8,Dumbbell,2,6.535575221238938,,2
1333,1333,Dumbbell Lying Hamstring Curl,,4,8,Dumbbell,2,6.535575221238938,,2
1334,1334,30 Legs Dumbbell Stiff-Legged Deadlift,,4,8,Dumbbell,2,6.535575221238938,,2
1335,1335,Box jump,"The box jump is an explosive exercise that strengthens the muscles of the lower body, including the quads, glutes, calves, and hamstrings. They also develop power in the lower body while revving the heart rate. Box jumps can be performed for low reps to focus on strength and power, or for higher reps for metabolic conditioning. Most coaches recommend stepping down rather than jumping down between reps.",2,8,Other,0,8.6,Average,2
1336,1336,Box Jump (Multiple Response),"The box jump is a plyometric exercise that strengthens the muscles of the lower body, including the quads, glutes, calves and hamstrings. They also develop power in the lower-body while revving the heart rate.",2,8,Other,2,8.1,Average,2
1337,1337,Sled push-,"The sled push is a conditioning exercise that targets the cardiovascular system and the muscles of the lower body. It involves pushing a sled along turf or another flat surface either for time or distance. Depending on your type of equipment, you may be pushing handles or straps in front of the sled. It can be used as part of a dynamic warm-up or for power training, as a finisher, or as part of a conditioning workout or circuit.",0,8,Other,0,7.4,Average,2
1338,1338,Lying Hamstring,,5,8,Other,0,6.3,Average,2
1339,1339,Chair Leg Extended Stretch,,5,8,Other,0,2.4,Average,3
1340,1340,Suspended Leg Curl,,4,8,Other,0,0.0,Average,3
1341,1341,Box Skip,,2,8,Other,0,0.0,Average,3
1342,1342,Power Stairs,,6,8,Other,0,0.0,Average,3
1343,1343,Seated Hamstring and Calf Stretch,,5,8,Other,0,0.0,,3
1344,1344,Hamstring slide,"The hamstring slide is a bodyweight exercise targeting the hamstrings. Lying supine on a smooth surface, bend your knees to pull both heels toward you. The sliding action requires a pad, cloth, or furniture sliders under the heels. These are considered more difficult than exercise ball hamstring curls and are a great primer movement before heavy squats or deadlifts, or as an accessory movement later in a lower-body workout.",4,8,Other,0,0.0,,3
1345,1345,Seated Band Hamstring Curl,,4,8,Other,2,0.0,,3
1346,1346,Lying cable leg curl,"The lying cable leg curl is a classic machine exercise for building greater muscle size and strength in the hamstrings. It's easy to learn, easy to master, and poses little in the way of injury risk. It is usually performed for moderate to high reps, at least 8-12 reps per set, as part of lower-body training.",4,8,Cable,2,6.535575221238938,,2
1347,1347,Standing cable leg curl,"The standing cable leg curl is an isolation exercise for the hamstrings. It is often used as a variation of leg curl machines and for working each side independently. It is usually performed for moderate to high reps, at least 8-12 reps per set, as part of lower-body training.",4,8,Cable,2,6.535575221238938,,2
1348,1348,Lying Leg Curls,"The lying leg curl is a popular machine-based exercise for the legs, particularly the hamstrings. It is similar to the seated leg curl, but the open hip angle in the lying leg curl may incorporate more glute and calf activation. It is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of a leg pre-exhaust or as a muscle-building movement for lower-body training.",4,8,Machine,0,8.9,Average,2
1349,1349,Glute Ham Raise,The glute ham raise is an exercise targeting the glutes and hamstrings on a GHD.,3,8,Machine,2,8.4,Average,2
1350,1350,Reverse Hyperextension,,4,8,Machine,0,8.0,Average,2
1351,1351,Seated Leg Curl,"The leg curl is a popular machine-based exercise for the legs, particularly the hamstrings. It comes in seated and lying varieties, but the seated leg curl machine is more common in commercial gyms. Leg curl variations are usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of a leg pre-exhaust or as a muscle-building movement for lower-body training.",4,8,Machine,2,7.9,Average,2
1352,1352,Standing Leg Curl,,4,8,Machine,0,7.4,Average,2
1353,1353,Smith machine stiff-legged deadlift,"The Smith machine stiff-legged deadlift is a machine-based exercise targeting the muscles of the hamstrings, glutes, and upper back. The Smith machine mimics a barbell but provides more stability. This movement can be programmed like a traditional stiff-legged or Romanian deadlift, in low reps for strength or higher reps for muscle and strength endurance. It is often performed for moderate to high reps, such as 8-12 reps per set or more, as part of a full-body or lower-body workout.",4,8,Machine,0,7.0,Average,2
1354,1354,Lying Leg Curl - Gethin Variation,"The lying leg curl is a popular machine-based exercise for the legs, particularly the hamstrings. It is similar to the seated leg curl, but the open hip angle in the lying leg curl may incorporate more glute and calf activation. It is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of a leg pre-exhaust or as a muscle-building movement for lower-body training.",4,8,Machine,2,6.535575221238938,,2
1355,1355,Paul Carter Leg Extension,The leg extension is an isolation exercise for the quads.,4,8,Machine,2,6.535575221238938,,2
1356,1356,Lying leg curl,"The lying leg curl is a popular machine-based exercise for the legs, particularly the hamstrings. It is similar to the seated leg curl, but the open hip angle in the lying leg curl may incorporate more glute and calf activation. It is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of a leg pre-exhaust or as a muscle-building movement for lower-body training.",4,8,Machine,2,6.535575221238938,,2
1357,1357,Seated Hamstring Curl - Gethin Variation,"The leg curl is a popular machine-based exercise for the legs, particularly the hamstrings. It comes in seated and lying varieties, but the seated leg curl machine is more common in commercial gyms. Leg curl variations are usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of a leg pre-exhaust or as a muscle-building movement for lower-body training.",4,8,Machine,2,6.535575221238938,,2
1358,1358,Single-leg lying leg curl,"The single-leg lying leg curl is a popular machine-based exercise for the legs, particularly the hamstrings. It is similar to the seated leg curl, but the open hip angle in the lying leg curl may incorporate more glute and calf activation. It is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of a leg pre-exhaust or as a muscle-building movement for lower-body training. Performing it one leg a time allows you to focus on the mind-muscle connection of each leg and address muscle imbalances.",4,8,Machine,2,6.535575221238938,,2
1359,1359,Leg curl,"The leg curl is a popular machine-based exercise for the legs, particularly the hamstrings. It comes in seated and lying varieties, but the seated leg curl machine is more common in commercial gyms. Leg curl variations are usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of a leg pre-exhaust or as a muscle-building movement for lower-body training.",4,8,Machine,2,6.535575221238938,,2
1360,1360,Leg Extension - Gethin Variation,The leg extension is an isolation exercise for the quads.,4,8,Machine,2,6.535575221238938,,2
1361,1361,Single-leg leg extension-,"The single-leg leg extension is a popular machine-based exercise for the legs, particularly the quadriceps. It is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of a leg pre-exhaust or as a muscle-building movement for lower-body training. Performing it one leg a time allows you to focus on the mind-muscle connection of each leg and address muscle imbalances.",4,8,Machine,2,6.535575221238938,,2
1362,1362,Lying Hamstring Curls - Gethin Variation,"The lying leg curl is a popular machine-based exercise for the legs, particularly the hamstrings. It is similar to the seated leg curl, but the open hip angle in the lying leg curl may incorporate more glute and calf activation. It is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of a leg pre-exhaust or as a muscle-building movement for lower-body training.",4,8,Machine,2,6.535575221238938,,2
1363,1363,AM Seated Hamstring Curl,"The leg curl is a popular machine-based exercise for the legs, particularly the hamstrings. It comes in seated and lying varieties, but the seated leg curl machine is more common in commercial gyms. Leg curl variations are usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of a leg pre-exhaust or as a muscle-building movement for lower-body training.",4,8,Machine,2,6.535575221238938,,2
1364,1364,UP Hamstring Curl,"The lying leg curl is a popular machine-based exercise for the legs, particularly the hamstrings. It is similar to the seated leg curl, but the open hip angle in the lying leg curl may incorporate more glute and calf activation. It is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of a leg pre-exhaust or as a muscle-building movement for lower-body training.",4,8,Machine,2,6.535575221238938,,2
1365,1365,30 Legs Leg Extension,,4,8,Machine,2,6.535575221238938,,2
1366,1366,30 Legs Seated Leg Curl,,4,8,Machine,2,6.535575221238938,,2
1367,1367,Natural Glute Ham Raise,The glute ham raise is an exercise targeting the glutes and hamstrings on a GHD.,4,8,Body Only,0,9.1,Average,2
1368,1368,Standing leg swing,"The standing leg swing is a dynamic stretching exercise that involves moving one leg up in front of you, as if to punt an imaginary football. This is a classic move for warming up the body and stretching the hamstrings.",5,8,Body Only,0,8.4,Average,2
1369,1369,Linear Acceleration Wall Drill,,2,8,Body Only,2,8.3,Average,2
1370,1370,Knee Tuck Jump,"The tuck jump is a vertical jump, an explosive lower-body exercise that is a common way to measure explosive hip and lower-body strength in athletes. The more explosive you are, the higher you'll be able to jump.",2,8,Body Only,2,8.1,Average,2
1371,1371,Leg-Up Hamstring Stretch,,5,8,Body Only,2,7.8,Average,2
1372,1372,Inchworm,The inchworm is a popular bodyweight exercise that involves “walking” the hands on the floor from a bent-over toe-touch position into a straight-arm plank. It is usually performed as part of a dynamic warm-up to help raise core body temperature and “limber up” the body from head to toe.,5,8,Body Only,0,7.5,Average,2
1373,1373,Moving Claw Series,,2,8,Body Only,2,7.3,Average,2
1374,1374,Lying groin stretch with band,"The lying groin stretch with band is a simple way to stretch a chronically tight muscle group of the lower body. It is common in stretching and yoga classes but can also be performed individually as part of a warm-up, paired with movements in a workout, or as part of a cool-down or recovery strategy.",5,8,Body Only,2,6.7,Average,2
1375,1375,90/90 Hamstring,,5,8,Body Only,0,5.0,Average,2
1376,1376,World's greatest stretch,"The world's greatest stretch is a popular movement that earned its name because it targets multiple parts of the body, including the hips, shoulders, and thoracic spine, in a single sequence. This makes it a great dynamic warm-up, post-workout stretch, or mobility work you can do anytime.",5,8,Body Only,2,4.4,Average,2
1377,1377,The Straddle,,5,8,Body Only,2,4.3,Average,2
1378,1378,Prone Manual Hamstring,,4,8,Body Only,2,0.0,,3
1379,1379,Knee To Chest,,5,8,Body Only,0,0.0,,3
1380,1380,Hurdle Hops,,2,8,Body Only,2,0.0,,3
1381,1381,Hip Stretch With Twist,,5,8,Body Only,0,0.0,,3
1382,1382,Linear 3-Part Start Technique,,2,8,Body Only,2,0.0,,3
1383,1383,Alternating Leg Swing,,5,8,Body Only,0,0.0,,3
1384,1384,Single-leg balance and reach,The single-leg balance and reach is an exercise that focuses on lower-body strength and stability.,5,8,Body Only,0,0.0,,3
